GENEID,M,BS,V,cluster
LOC_Os03g59740,-0.8242932,-0.288143012,1.112436212,CV
LOC_Os03g60380,-0.924785499,-0.136421776,1.061207275,CV
LOC_Os03g60630,-0.724707787,-0.416169688,1.140877475,CV
LOC_Os03g61900,-0.647894702,-0.503805233,1.151699936,CV
LOC_Os03g61920,-0.738031025,-0.400063582,1.138094608,CV
LOC_Os03g61990,-0.757683735,-0.375768309,1.133452044,CV
LOC_Os03g63020,-0.534341999,-0.619315871,1.15365787,CV
LOC_Os03g63700,-0.87563795,-0.214058034,1.089695984,CV
LOC_Os03g63760,-0.544892141,-0.609211128,1.154103269,CV
LOC_Os03g63970,-0.491245368,-0.659368195,1.150613563,CV
LOC_Os03g64100,-0.563654395,-0.590938688,1.154593084,CV
LOC_Os04g01490,-0.843744511,-0.260821966,1.104566477,CV
LOC_Os04g01500,-0.633981256,-0.518802903,1.152784158,CV
LOC_Os04g06520,-0.759324373,-0.373710147,1.13303452,CV
LOC_Os04g07280,-0.820353231,-0.293574358,1.113927589,CV
LOC_Os04g07600,-0.632565223,-0.520315218,1.152880441,CV
LOC_Os04g07830,-0.590611441,-0.563986776,1.154598217,CV
LOC_Os04g07920,-0.555500903,-0.598927403,1.154428306,CV
LOC_Os04g08390,-0.550720793,-0.603576436,1.154297229,CV
LOC_Os04g11390,-0.916549278,-0.149963033,1.066512311,CV
LOC_Os04g12430,-0.674033562,-0.474930919,1.148964481,CV
LOC_Os04g13210,-0.825588898,-0.286349476,1.111938374,CV
LOC_Os04g14220,-0.898142151,-0.17942356,1.077565711,CV
LOC_Os04g14340,-0.568603878,-0.586052714,1.154656592,CV
LOC_Os04g17650,-0.484942678,-0.665065409,1.150008087,CV
LOC_Os04g17680,-0.885787766,-0.198616074,1.08440384,CV
LOC_Os04g19740,-0.714902335,-0.427842401,1.142744736,CV
LOC_Os04g21350,-0.940187937,-0.110453172,1.050641109,CV
LOC_Os04g21600,-0.605943057,-0.548277412,1.154220469,CV
LOC_Os04g21710,-0.492714631,-0.658034314,1.150748945,CV
LOC_Os04g22900,-0.913540883,-0.154852229,1.068393112,CV
LOC_Os04g23140,-0.895158139,-0.184100383,1.079258521,CV
LOC_Os04g24140,-0.809964606,-0.307736437,1.117701043,CV
LOC_Os04g24430,-0.543883158,-0.610182751,1.154065909,CV
LOC_Os04g25800,-0.891795747,-0.189338507,1.081134254,CV
LOC_Os04g31610,-0.934934562,-0.119408364,1.054342927,CV
LOC_Os04g32030,-0.548923195,-0.605318201,1.154241396,CV
LOC_Os04g32270,-0.717669148,-0.424563949,1.142233097,CV
LOC_Os04g33600,-0.576993667,-0.577706798,1.154700465,CV
LOC_Os04g33640,-0.931363623,-0.125436917,1.05680054,CV
LOC_Os04g33680,-0.545080347,-0.609029768,1.154110115,CV
LOC_Os04g33990,-0.949131855,-0.094961545,1.0440934,CV
LOC_Os04g35140,-0.866576716,-0.227607698,1.094184414,CV
LOC_Os04g35210,-0.836150921,-0.271590203,1.107741124,CV
LOC_Os04g35300,-0.8918618,-0.189235926,1.081097726,CV
LOC_Os04g36050,-0.952095274,-0.089757932,1.041853206,CV
LOC_Os04g37480,-0.811632981,-0.30547735,1.117110331,CV
LOC_Os04g37500,-0.633748455,-0.519051709,1.152800164,CV
LOC_Os04g37990,-0.671681463,-0.477567536,1.149248999,CV
LOC_Os04g38430,-0.557480107,-0.596995036,1.154475143,CV
LOC_Os04g38480,-0.881424676,-0.205289137,1.086713813,CV
LOC_Os04g38620,-0.864654583,-0.230454225,1.095108808,CV
LOC_Os04g39080,-0.511922249,-0.640393554,1.152315802,CV
LOC_Os04g39430,-0.829571519,-0.280813493,1.110385013,CV
LOC_Os04g39610,-0.685559168,-0.461898283,1.147457451,CV
LOC_Os04g40190,-0.81509721,-0.300767994,1.115865204,CV
LOC_Os04g41130,-0.550277114,-0.604006666,1.15428378,CV
LOC_Os04g42090,-0.935399954,-0.118619215,1.054019169,CV
LOC_Os04g42134,-0.945106872,-0.101972238,1.04707911,CV
LOC_Os04g42920,-0.846983295,-0.256188036,1.103171332,CV
LOC_Os04g42930,-0.8857173,-0.198724275,1.084441574,CV
LOC_Os04g43360,-0.908150534,-0.163538655,1.071689188,CV
LOC_Os04g43550,-0.751616039,-0.383339527,1.134955566,CV
LOC_Os04g43710,-0.558196411,-0.596294606,1.154491017,CV
LOC_Os04g44530,-0.28030378,-0.829936942,1.110240723,CV
LOC_Os04g45460,-0.61589333,-0.53792954,1.15382287,CV
LOC_Os04g45520,-0.781188252,-0.345821983,1.127010235,CV
LOC_Os04g45690,-0.879475163,-0.208253605,1.087728768,CV
LOC_Os04g46470,-0.53096939,-0.622520728,1.153490117,CV
LOC_Os04g46560,-0.562276893,-0.592293589,1.154570483,CV
LOC_Os04g47130,-0.598441853,-0.555998643,1.154440496,CV
LOC_Os04g47370,-0.841220598,-0.264415926,1.105636524,CV
LOC_Os04g47420,-0.876396602,-0.212913631,1.089310232,CV
LOC_Os04g47690,-0.719264308,-0.42266839,1.141932698,CV
LOC_Os04g47890,-0.618395941,-0.53530771,1.153703651,CV
LOC_Os04g47990,-0.956560672,-0.081848006,1.038408679,CV
LOC_Os04g48290,-0.558830947,-0.595673653,1.1545046,CV
LOC_Os04g49210,-0.61699045,-0.536781114,1.153771564,CV
LOC_Os04g50660,-0.846470163,-0.256923868,1.103394032,CV
LOC_Os04g51150,-0.933323208,-0.122134492,1.0554577,CV
LOC_Os04g51340,-0.626591477,-0.526666964,1.15325844,CV
LOC_Os04g51390,-0.727316499,-0.413038624,1.140355123,CV
LOC_Os04g51920,-0.821094372,-0.292555242,1.113649614,CV
LOC_Os04g52390,-0.810164328,-0.307466305,1.117630633,CV
LOC_Os04g53620,-0.690110955,-0.456698944,1.146809899,CV
LOC_Os04g53810,-0.955407348,-0.083899032,1.03930638,CV
LOC_Os04g54350,-0.932801591,-0.123014927,1.055816518,CV
LOC_Os04g54474,-0.843689838,-0.260899977,1.104589815,CV
LOC_Os04g54590,-0.745058269,-0.391451318,1.136509587,CV
LOC_Os04g54800,-0.751172578,-0.383890386,1.135062963,CV
LOC_Os04g55220,-0.54538573,-0.60873541,1.15412114,CV
LOC_Os04g55710,-0.889114362,-0.193491985,1.082606347,CV
LOC_Os04g56290,-0.924240188,-0.137325529,1.061565718,CV
LOC_Os04g56590,-0.797691759,-0.324179634,1.121871393,CV
LOC_Os04g57220,-0.935173571,-0.119003185,1.054176756,CV
LOC_Os04g57400,-0.904853861,-0.168805407,1.073659268,CV
LOC_Os04g57550,-0.824715735,-0.287558533,1.112274268,CV
LOC_Os04g57610,-0.830663388,-0.279289608,1.109952995,CV
LOC_Os04g57700,-0.952331994,-0.089340705,1.041672699,CV
LOC_Os04g57970,-0.82865633,-0.282088747,1.110745077,CV
LOC_Os04g58560,-0.730135244,-0.409643223,1.139778467,CV
LOC_Os04g59560,-0.194163598,-0.888679518,1.082843115,CV
LOC_Os05g01700,-0.894405325,-0.185276061,1.079681386,CV
LOC_Os05g02020,-0.532580008,-0.620991745,1.153571753,CV
LOC_Os05g02140,-0.539770972,-0.614131184,1.153902156,CV
LOC_Os05g02250,-0.892034335,-0.188967918,1.081002253,CV
LOC_Os05g02310,-0.838696609,-0.26799513,1.10669174,CV
LOC_Os05g02530,-0.957931784,-0.079402286,1.03733407,CV
LOC_Os05g02750,-0.280532753,-0.829772814,1.110305567,CV
LOC_Os05g02770,-0.643205593,-0.508887976,1.152093569,CV
LOC_Os05g02780,-0.789842062,-0.334539138,1.1243812,CV
LOC_Os05g02940,-0.614532028,-0.539352431,1.153884458,CV
LOC_Os05g03130,-0.683919143,-0.463764299,1.147683441,CV
LOC_Os05g03140,-0.954695756,-0.085161686,1.039857442,CV
LOC_Os05g03150,-0.808080545,-0.310280646,1.118361191,CV
LOC_Os05g03530,-0.871762868,-0.219879289,1.091642157,CV
LOC_Os05g03934,-0.841183361,-0.264468838,1.1056522,CV
LOC_Os05g04330,-0.819408775,-0.294871332,1.114280107,CV
LOC_Os05g04380,-0.049597271,-0.97427848,1.023875751,CV
LOC_Os05g04510,-0.940238286,-0.110366838,1.050605124,CV
LOC_Os05g05020,-0.831052466,-0.278745939,1.109798405,CV
LOC_Os05g05030,-0.767217098,-0.363742401,1.1309595,CV
LOC_Os05g05060,-0.384992374,-0.750284622,1.135276996,CV
LOC_Os05g05460,-0.945946514,-0.100515099,1.046461613,CV
LOC_Os05g05820,-0.89164181,-0.189577523,1.081219333,CV
LOC_Os05g06500,-0.875432146,-0.214368215,1.089800361,CV
LOC_Os05g06660,-0.514242262,-0.638236994,1.152479256,CV
LOC_Os05g07680,-0.47983541,-0.66965279,1.149488199,CV
LOC_Os05g07764,-0.549689685,-0.604575955,1.154265639,CV
LOC_Os05g08800,-0.692290883,-0.454198235,1.146489118,CV
LOC_Os05g08990,-0.707165659,-0.436947086,1.144112745,CV
LOC_Os05g09380,-0.953208177,-0.087794378,1.041002555,CV
LOC_Os05g10690,-0.727792217,-0.412466479,1.140258696,CV
LOC_Os05g11510,-0.310053906,-0.808248673,1.118302579,CV
LOC_Os05g11780,-0.725214381,-0.415562506,1.140776887,CV
LOC_Os05g12320,-0.53763092,-0.616178746,1.153809666,CV
LOC_Os05g12680,-0.838707657,-0.267979496,1.106687153,CV
LOC_Os05g13440,-0.748198331,-0.387576253,1.135774584,CV
LOC_Os05g14180,-0.856643927,-0.242215796,1.098859723,CV
LOC_Os05g19150,-0.386648182,-0.748948368,1.13559655,CV
LOC_Os05g23260,-0.932171043,-0.124077897,1.05624894,CV
LOC_Os05g23320,-0.954633609,-0.085271859,1.039905468,CV
LOC_Os05g25310,-0.655848337,-0.495117276,1.150965613,CV
LOC_Os05g25850,-0.792618849,-0.330888294,1.123507142,CV
LOC_Os05g27010,-0.898157288,-0.179399767,1.077557056,CV
LOC_Os05g27320,-0.870899808,-0.221170339,1.092070147,CV
LOC_Os05g27340,-0.897338985,-0.180684986,1.078023971,CV
LOC_Os05g28180,-0.592281476,-0.562289218,1.154570694,CV
LOC_Os05g28840,-0.821692575,-0.291731811,1.113424386,CV
LOC_Os05g28870,-0.954166278,-0.086099811,1.040266089,CV
LOC_Os05g32130,-0.514669285,-0.637839444,1.152508729,CV
LOC_Os05g32420,-0.543929957,-0.61013771,1.154067666,CV
LOC_Os05g32610,-0.831796614,-0.277705179,1.109501792,CV
LOC_Os05g33210,-0.7734364,-0.355809309,1.129245709,CV
LOC_Os05g33220,-0.54741541,-0.60677641,1.15419182,CV
LOC_Os05g33320,-0.646843602,-0.504947088,1.15179069,CV
LOC_Os05g33460,-0.569022229,-0.585638457,1.154660686,CV
LOC_Os05g33900,-0.788897808,-0.335777215,1.124675024,CV
LOC_Os05g34210,-0.759824939,-0.373081253,1.132906192,CV
LOC_Os05g34770,-0.684626611,-0.462959817,1.147586428,CV
LOC_Os05g34980,-0.911951569,-0.157423149,1.069374718,CV
LOC_Os05g35200,-0.871044765,-0.220953636,1.091998401,CV
LOC_Os05g35290,-0.717152583,-0.425176941,1.142329524,CV
LOC_Os05g36350,-0.633253463,-0.519580503,1.152833966,CV
LOC_Os05g36360,-0.954728655,-0.085103358,1.039832012,CV
LOC_Os05g37190,-0.788159492,-0.336744078,1.12490357,CV
LOC_Os05g37900,-0.932729465,-0.123136589,1.055866055,CV
LOC_Os05g38120,-0.707173668,-0.436937709,1.144111377,CV
LOC_Os05g38370,-0.685227427,-0.462276049,1.147503476,CV
LOC_Os05g38470,-0.423884144,-0.718241605,1.14212575,CV
LOC_Os05g38640,-0.423791184,-0.718319853,1.142111037,CV
LOC_Os05g38740,-0.938548768,-0.113258582,1.051807351,CV
LOC_Os05g41460,-0.926686018,-0.13326387,1.059949888,CV
LOC_Os05g41900,-0.941429632,-0.108321181,1.049750813,CV
LOC_Os05g42424,-0.70140248,-0.44367016,1.14507264,CV
LOC_Os05g43240,-0.892499065,-0.188245592,1.080744658,CV
LOC_Os05g43252,-0.80885288,-0.309238582,1.118091462,CV
LOC_Os05g43830,-0.721116982,-0.420461819,1.1415788,CV
LOC_Os05g44170,-0.857481914,-0.240993002,1.098474916,CV
LOC_Os05g44210,-0.950602885,-0.092382992,1.042985876,CV
LOC_Os05g44340,-0.936911302,-0.116050901,1.052962203,CV
LOC_Os05g45440,-0.405861663,-0.733262115,1.139123778,CV
LOC_Os05g45450,-0.559192242,-0.59531989,1.154512133,CV
LOC_Os05g46240,-0.911320472,-0.15844175,1.069762221,CV
LOC_Os05g46470,-0.570047961,-0.584621919,1.154669881,CV
LOC_Os05g47446,-0.894518866,-0.185098851,1.079617717,CV
LOC_Os05g47470,-0.872074452,-0.219412705,1.091487157,CV
LOC_Os05g47840,-0.366103633,-0.76535532,1.131458954,CV
LOC_Os05g47980,-0.905216329,-0.168228004,1.073444333,CV
LOC_Os05g48040,-0.89440748,-0.185272698,1.079680178,CV
LOC_Os05g48060,-0.577714474,-0.576985988,1.154700462,CV
LOC_Os05g48390,-0.901470328,-0.174175578,1.075645906,CV
LOC_Os05g49200,-0.795944118,-0.326496519,1.122440637,CV
LOC_Os05g50350,-0.721298944,-0.420244807,1.141543751,CV
LOC_Os05g50360,-0.498235599,-0.653002462,1.151238061,CV
LOC_Os05g50470,-0.932578698,-0.123390843,1.055969541,CV
LOC_Os05g50654,-0.911299074,-0.158476264,1.069775337,CV
LOC_Os05g50710,-0.896630861,-0.181795531,1.078426392,CV
LOC_Os05g51130,-0.727344274,-0.413005229,1.140349503,CV
LOC_Os05g51440,-0.542869454,-0.611157799,1.154027253,CV
LOC_Os05g51530,-0.710208117,-0.433377598,1.143585715,CV
LOC_Os05g51590,-0.833064236,-0.275929422,1.108993658,CV
LOC_Os05g51670,-0.319248628,-0.801396099,1.120644728,CV
LOC_Os05g51700,-0.740500551,-0.397046408,1.137546959,CV
LOC_Os06g01972,-0.93755059,-0.114961947,1.052512537,CV
LOC_Os06g02019,-0.929771911,-0.128109108,1.057881019,CV
LOC_Os06g02410,-0.81947323,-0.29478288,1.11425611,CV
LOC_Os06g02630,-0.533725061,-0.619903035,1.153628097,CV
LOC_Os06g02830,-0.49560772,-0.655401399,1.15100912,CV
LOC_Os06g02850,-0.56127148,-0.593281158,1.154552638,CV
LOC_Os06g02930,-0.922763488,-0.139767704,1.062531192,CV
LOC_Os06g02960,-0.928821603,-0.12970015,1.058521753,CV
LOC_Os06g03486,-0.810037406,-0.307637982,1.117675388,CV
LOC_Os06g04030,-0.325785039,-0.796481277,1.122266316,CV
LOC_Os06g04250,-0.893959071,-0.185972188,1.079931259,CV
LOC_Os06g04830,-0.170264816,-0.903936558,1.074201374,CV
LOC_Os06g05120,-0.632184446,-0.520721448,1.152905894,CV
LOC_Os06g05160,-0.944350263,-0.103282891,1.047633154,CV
LOC_Os06g05660,-0.860385287,-0.236742786,1.097128074,CV
LOC_Os06g05880,-0.956072288,-0.08271722,1.038789508,CV
LOC_Os06g05910,-0.728215647,-0.411956916,1.140172562,CV
LOC_Os06g06290,-0.76732836,-0.363601094,1.130929455,CV
LOC_Os06g06320,-0.633306045,-0.519524345,1.15283039,CV
LOC_Os06g06550,-0.550267864,-0.604015633,1.154283497,CV
LOC_Os06g07230,-0.06409355,-0.966411543,1.030505093,CV
LOC_Os06g08250,-0.935177873,-0.118995891,1.054173764,CV
LOC_Os06g08280,-0.136205791,-0.924915728,1.061121519,CV
LOC_Os06g09420,-0.337215701,-0.78779906,1.125014761,CV
LOC_Os06g09450,-0.922663767,-0.139932351,1.062596118,CV
LOC_Os06g09570,-0.826188506,-0.285518239,1.111706745,CV
LOC_Os06g09630,-0.809060108,-0.308958772,1.118018881,CV
LOC_Os06g10170,-0.86426496,-0.231030063,1.095295023,CV
LOC_Os06g10210,-0.558334953,-0.596159068,1.154494021,CV
LOC_Os06g10890,-0.954472553,-0.0855573,1.040029853,CV
LOC_Os06g11130,-0.784755372,-0.341188435,1.125943807,CV
LOC_Os06g11135,-0.534398851,-0.619261741,1.153660593,CV
LOC_Os06g11610,-0.468532422,-0.679713016,1.148245438,CV
LOC_Os06g11860,-0.901080197,-0.174792499,1.075872697,CV
LOC_Os06g12950,-0.95321492,-0.087782465,1.040997385,CV
LOC_Os06g13210,-0.750510443,-0.384712249,1.135222692,CV
LOC_Os06g13830,-0.725016838,-0.415799321,1.140816159,CV
LOC_Os06g14060,-0.538930586,-0.614935842,1.153866428,CV
LOC_Os06g15360,-0.915670603,-0.151394137,1.067064741,CV
LOC_Os06g16300,-0.932233207,-0.123973165,1.056206373,CV
LOC_Os06g16370,-0.617677528,-0.536061144,1.153738671,CV
LOC_Os06g17890,-0.694027814,-0.452200736,1.14622855,CV
LOC_Os06g17900,-0.895835259,-0.183041476,1.078876734,CV
LOC_Os06g18990,-0.891189586,-0.190279284,1.08146887,CV
LOC_Os06g19444,-0.482427821,-0.667327529,1.149755351,CV
LOC_Os06g21690,-0.671187486,-0.478120284,1.149307771,CV
LOC_Os06g22870,-0.697731623,-0.447926468,1.145658091,CV
LOC_Os06g23440,-0.891490188,-0.189812876,1.081303064,CV
LOC_Os06g26270,-0.546550773,-0.607611491,1.154162263,CV
LOC_Os06g28740,-0.775942436,-0.352592758,1.128535194,CV
LOC_Os06g29790,-0.910402987,-0.159920283,1.070323271,CV
LOC_Os06g33370,-0.906926908,-0.165497521,1.072424428,CV
LOC_Os06g34790,-0.954995038,-0.084630899,1.039625937,CV
LOC_Os06g35940,-0.881843678,-0.204650616,1.086494295,CV
LOC_Os06g37160,-0.932022446,-0.124328187,1.056350634,CV
LOC_Os06g38294,-0.927810606,-0.131389254,1.05919986,CV
LOC_Os06g40050,-0.774270561,-0.354739927,1.129010488,CV
LOC_Os06g40450,-0.406927909,-0.73238179,1.139309699,CV
LOC_Os06g41090,-0.632546283,-0.520335428,1.152881712,CV
LOC_Os06g41360,-0.749828435,-0.385557997,1.135386432,CV
LOC_Os06g43190,-0.937111881,-0.115709404,1.052821284,CV
LOC_Os06g43760,-0.138528545,-0.923513337,1.062041882,CV
LOC_Os06g43840,-0.889747375,-0.192513327,1.082260702,CV
LOC_Os06g44140,-0.915734733,-0.151289776,1.067024509,CV
LOC_Os06g45410,-0.713938089,-0.428982165,1.142920254,CV
LOC_Os06g45670,-0.436553761,-0.7075015,1.144055261,CV
LOC_Os06g46270,-0.653021961,-0.49821427,1.151236231,CV
LOC_Os06g46410,-0.774982071,-0.353826773,1.128808843,CV
LOC_Os06g46995,-0.637932244,-0.514569623,1.152501868,CV
LOC_Os06g47200,-0.92123355,-0.142289984,1.063523534,CV
LOC_Os06g47230,-0.884238745,-0.200991335,1.08523008,CV
LOC_Os06g47640,-0.946828544,-0.098981379,1.045809923,CV
LOC_Os06g48250,-0.719063402,-0.422907349,1.141970752,CV
LOC_Os06g48960,-0.825582155,-0.286358819,1.111940975,CV
LOC_Os06g49010,-0.052595623,-0.972664288,1.02525991,CV
LOC_Os06g50080,-0.492731878,-0.658018643,1.150750521,CV
LOC_Os06g50490,-0.928263244,-0.130633469,1.058896712,CV
LOC_Os06g50600,-0.557422301,-0.597051537,1.154473837,CV
LOC_Os06g51150,-0.688429702,-0.458622872,1.147052574,CV
LOC_Os06g51220,-0.729510901,-0.410396396,1.139907296,CV
LOC_Os07g02800,-0.723649492,-0.417436802,1.141086294,CV
LOC_Os07g07240,-0.913480026,-0.154950825,1.068430851,CV
LOC_Os07g07990,-0.629446578,-0.523636869,1.153083447,CV
LOC_Os07g09310,-0.758502191,-0.374742154,1.133244345,CV
LOC_Os07g09600,-0.84654856,-0.256811488,1.103360048,CV
LOC_Os07g09890,-0.509843701,-0.642320899,1.152164599,CV
LOC_Os07g10110,-0.682310253,-0.46559114,1.147901393,CV
LOC_Os07g10256,-0.761153295,-0.371410218,1.132563513,CV
LOC_Os07g10350,-0.86254649,-0.233565205,1.096111695,CV
LOC_Os07g10460,-0.798461877,-0.32315675,1.121618627,CV
LOC_Os07g10630,-0.559644857,-0.594876505,1.154521363,CV
LOC_Os07g12780,-0.212583459,-0.876615288,1.089198747,CV
LOC_Os07g13270,-0.909440149,-0.161468989,1.070909138,CV
LOC_Os07g13530,-0.946098614,-0.100250841,1.046349455,CV
LOC_Os07g14910,-0.875878905,-0.21369473,1.089573635,CV
LOC_Os07g16600,-0.854560249,-0.245248749,1.099808998,CV
LOC_Os07g17330,-0.747112852,-0.388917698,1.13603055,CV
LOC_Os07g17360,-0.800866063,-0.319955865,1.120821928,CV
LOC_Os07g23244,-0.653686904,-0.497486624,1.151173528,CV
LOC_Os07g25730,-0.69581335,-0.45014272,1.14595607,CV
LOC_Os07g33680,-0.955847697,-0.0831166,1.038964297,CV
LOC_Os07g34070,-0.876659748,-0.212516318,1.089176065,CV
LOC_Os07g34260,-0.684111676,-0.463545435,1.147657111,CV
LOC_Os07g35720,-0.960821515,-0.074221114,1.035042629,CV
LOC_Os07g36230,-0.73410425,-0.404840493,1.138944742,CV
LOC_Os07g37350,-0.566197274,-0.588431905,1.154629179,CV
LOC_Os07g38290,-0.797980589,-0.323796143,1.121776732,CV
LOC_Os07g38730,-0.907385188,-0.16476443,1.072149618,CV
LOC_Os07g38970,-0.795132238,-0.327570795,1.122703032,CV
LOC_Os07g39680,-0.945109056,-0.101968452,1.047077508,CV
LOC_Os07g39710,-0.595258068,-0.559255366,1.154513434,CV
LOC_Os07g39810,-0.405812279,-0.733302863,1.139115142,CV
LOC_Os07g40630,-0.125478838,-0.931338695,1.056817533,CV
LOC_Os07g41400,-0.804385419,-0.315249326,1.119634744,CV
LOC_Os07g42714,-0.945573361,-0.101163024,1.046736386,CV
LOC_Os07g42730,-0.956103148,-0.082662326,1.038765474,CV
LOC_Os07g43540,-0.94255555,-0.106382832,1.048938382,CV
LOC_Os07g43710,-0.492901936,-0.65786411,1.150766046,CV
LOC_Os07g44650,-0.661422583,-0.48897775,1.150400333,CV
LOC_Os07g45090,-0.962640549,-0.070940878,1.033581427,CV
LOC_Os07g45360,-0.657216063,-0.49361474,1.150830802,CV
LOC_Os07g47400,-0.645028806,-0.506915148,1.151943954,CV
LOC_Os07g47430,-0.838558738,-0.268190217,1.106748955,CV
LOC_Os07g47460,-0.689156383,-0.457791804,1.146948187,CV
LOC_Os07g48300,-0.914574897,-0.153175137,1.067750034,CV
LOC_Os07g48450,-0.373694797,-0.759336595,1.133031392,CV
LOC_Os07g49460,-0.615859443,-0.537964989,1.153824431,CV
LOC_Os08g01670,-0.56605634,-0.58857103,1.15462737,CV
LOC_Os08g01780,-0.616913345,-0.536861874,1.153775218,CV
LOC_Os08g02070,-0.401387543,-0.736944768,1.138332311,CV
LOC_Os08g02340,-0.951671465,-0.090504331,1.042175796,CV
LOC_Os08g02420,-0.824111398,-0.288394373,1.112505771,CV
LOC_Os08g02640,-0.94192325,-0.107471986,1.049395237,CV
LOC_Os08g03400,-0.90211069,-0.173161946,1.075272637,CV
LOC_Os08g03579,-0.960317444,-0.075127516,1.035444959,CV
LOC_Os08g03610,-0.899671536,-0.177016165,1.076687701,CV
LOC_Os08g04130,-0.383913353,-0.751154082,1.135067435,CV
LOC_Os08g06460,-0.853336028,-0.247025698,1.100361726,CV
LOC_Os08g06480,-0.770292054,-0.359828881,1.130120935,CV
LOC_Os08g06885,-0.953379987,-0.087490785,1.040870772,CV
LOC_Os08g07740,-0.875312831,-0.214547989,1.08986082,CV
LOC_Os08g07970,-0.941571447,-0.108077307,1.049648754,CV
LOC_Os08g08040,-0.835406671,-0.272638442,1.108045113,CV
LOC_Os08g09110,-0.454825417,-0.691744721,1.146570138,CV
LOC_Os08g12880,-0.45412747,-0.692352483,1.146479952,CV
LOC_Os08g13920,-0.891938771,-0.189116374,1.081055145,CV
LOC_Os08g15230,-0.861473165,-0.23514478,1.096617945,CV
LOC_Os08g16130,-0.547714757,-0.606487104,1.154201862,CV
LOC_Os08g16990,-0.460224322,-0.687027512,1.147251834,CV
LOC_Os08g18110,-0.890421855,-0.191469283,1.081891138,CV
LOC_Os08g20660,-0.937002696,-0.115895316,1.052898012,CV
LOC_Os08g26880,-0.790052471,-0.334263021,1.124315492,CV
LOC_Os08g28030,-0.845408606,-0.258444151,1.103852757,CV
LOC_Os08g28170,-0.659051053,-0.491594917,1.15064597,CV
LOC_Os08g28680,-0.771572793,-0.358193824,1.129766617,CV
LOC_Os08g31140,-0.67113564,-0.478178279,1.14931392,CV
LOC_Os08g31228,-0.884021047,-0.201324608,1.085345655,CV
LOC_Os08g31810,-0.949497596,-0.094321264,1.043818861,CV
LOC_Os08g32970,-0.878534953,-0.209679556,1.08821451,CV
LOC_Os08g33210,-0.95571198,-0.083357836,1.039069816,CV
LOC_Os08g34280,-0.935075117,-0.119170115,1.054245232,CV
LOC_Os08g34720,-0.942848726,-0.1058773,1.048726026,CV
LOC_Os08g36440,-0.744510199,-0.392125972,1.136636171,CV
LOC_Os08g37040,-0.858899779,-0.238920051,1.09781983,CV
LOC_Os08g37250,-0.781403232,-0.345543412,1.126946644,CV
LOC_Os08g37320,-0.775518811,-0.353137301,1.128656112,CV
LOC_Os08g37370,-0.610517861,-0.543534893,1.154052755,CV
LOC_Os08g38210,-0.827718378,-0.283393788,1.111112167,CV
LOC_Os08g38580,-0.643933756,-0.508100582,1.152034338,CV
LOC_Os08g38710,-0.828419036,-0.282419096,1.110838132,CV
LOC_Os08g40590,-0.458373522,-0.688647802,1.147021324,CV
LOC_Os08g41340,-0.544953589,-0.60915192,1.154105509,CV
LOC_Os08g41440,-0.528789413,-0.624585787,1.1533752,CV
LOC_Os08g41500,-0.542199335,-0.611801749,1.154001084,CV
LOC_Os08g42000,-0.962723995,-0.070790049,1.033514044,CV
LOC_Os08g42530,-0.694597076,-0.451545111,1.146142188,CV
LOC_Os08g42720,-0.911410847,-0.158295961,1.069706809,CV
LOC_Os08g43010,-0.539986043,-0.613925133,1.153911177,CV
LOC_Os08g43270,-0.652310261,-0.498992427,1.151302689,CV
LOC_Os08g43300,-0.481658601,-0.668018181,1.149676782,CV
LOC_Os08g43490,-0.80774942,-0.310727036,1.118476456,CV
LOC_Os08g44350,-0.512520379,-0.639838101,1.15235848,CV
LOC_Os08g44390,-0.698920956,-0.44654965,1.145470605,CV
LOC_Os08g44520,-0.773892994,-0.355224121,1.129117115,CV
LOC_Os08g44780,-0.315538474,-0.804169745,1.119708218,CV
LOC_Os08g45210,-0.697405409,-0.44830374,1.145709148,CV
LOC_Os09g02700,-0.888922176,-0.193788881,1.082711058,CV
LOC_Os09g04290,-0.923446958,-0.138638318,1.062085276,CV
LOC_Os09g07510,-0.718479214,-0.42360183,1.142081043,CV
LOC_Os09g14490,-0.111749967,-0.939430979,1.051180946,CV
LOC_Os09g14670,-0.839404785,-0.266992376,1.106397161,CV
LOC_Os09g15170,-0.552939765,-0.601421462,1.154361227,CV
LOC_Os09g17610,-0.821524605,-0.2919631,1.113487706,CV
LOC_Os09g19640,-0.789474515,-0.335021259,1.124495774,CV
